product,scenario,region,year,value
Ammonia,NZ+Circular,Latin America,2022,3.739210576
Ammonia,NZ+Circular,Africa,2022,3.640689604
Ammonia,NZ+Circular,Middle East,2022,7.158233266
Ammonia,NZ+Circular,Russia,2022,4.73888022
Ammonia,NZ+Circular,Europe,2022,5.857778546
Ammonia,NZ+Circular,China,2022,14.58407249
Ammonia,NZ+Circular,India,2022,6.574306682
Ammonia,NZ+Circular,Rest of Asia,2022,12.29445007
Ammonia,NZ+Circular,Oceania,2022,0.76187008
Ammonium nitrate,NZ+Circular,Global,2022,50.67326351
Ammonium nitrate,NZ+Circular,North America,2022,4.959917245
Ammonium nitrate,NZ+Circular,Latin America,2022,2.94678588
Ammonium nitrate,NZ+Circular,Africa,2022,2.888089203
Ammonium nitrate,NZ+Circular,Middle East,2022,5.62324904
Ammonium nitrate,NZ+Circular,Russia,2022,3.735205708
Ammonium nitrate,NZ+Circular,Europe,2022,4.614738738
Ammonium nitrate,NZ+Circular,China,2022,11.47462562
Ammonium nitrate,NZ+Circular,India,2022,5.215174033
Ammonium nitrate,NZ+Circular,Rest of Asia,2022,8.618566568
Ammonium nitrate,NZ+Circular,Oceania,2022,0.596911476
Urea,NZ+Circular,Global,2022,183.0947405
Urea,NZ+Circular,North America,2022,17.92586624
Urea,NZ+Circular,Latin America,2022,10.66031487
Urea,NZ+Circular,Africa,2022,10.56127562
Urea,NZ+Circular,Middle East,2022,20.23511984
Urea,NZ+Circular,Russia,2022,13.51611561
Urea,NZ+Circular,Europe,2022,16.68449476
Urea,NZ+Circular,China,2022,41.39857932
Urea,NZ+Circular,India,2022,19.07047076
Urea,NZ+Circular,Rest of Asia,2022,30.90404848
Urea,NZ+Circular,Oceania,2022,2.138455002
Ammonia,NZ+Circular,Global,2023,67.08658658
Ammonia,NZ+Circular,North America,2023,6.346729834
Ammonia,NZ+Circular,Latin America,2023,3.864787283
Ammonia,NZ+Circular,Africa,2023,3.840432821
Ammonia,NZ+Circular,Middle East,2023,7.297055584
Ammonia,NZ+Circular,Russia,2023,4.753559182
Ammonia,NZ+Circular,Europe,2023,5.894406391
Ammonia,NZ+Circular,China,2023,14.79283979
Ammonia,NZ+Circular,India,2023,6.810730896
Ammonia,NZ+Circular,Rest of Asia,2023,12.73806403
Ammonia,NZ+Circular,Oceania,2023,0.747980764
Ammonium nitrate,NZ+Circular,Global,2023,51.37765983
Ammonium nitrate,NZ+Circular,North America,2023,5.008584839
Ammonium nitrate,NZ+Circular,Latin America,2023,3.048609513
Ammonium nitrate,NZ+Circular,Africa,2023,3.058237186
Ammonium nitrate,NZ+Circular,Middle East,2023,5.729876125
Ammonium nitrate,NZ+Circular,Russia,2023,3.757100077
Ammonium nitrate,NZ+Circular,Europe,2023,4.653788137
Ammonium nitrate,NZ+Circular,China,2023,11.63782678
Ammonium nitrate,NZ+Circular,India,2023,5.429711453
Ammonium nitrate,NZ+Circular,Rest of Asia,2023,8.467404965
Ammonium nitrate,NZ+Circular,Oceania,2023,0.586520751
Urea,NZ+Circular,Global,2023,184.999213
Urea,NZ+Circular,North America,2023,18.04960643
Urea,NZ+Circular,Latin America,2023,10.97847197
Urea,NZ+Circular,Africa,2023,11.18517976
Urea,NZ+Circular,Middle East,2023,20.47800648
Urea,NZ+Circular,Russia,2023,13.57406383
Urea,NZ+Circular,Europe,2023,16.78388639
Urea,NZ+Circular,China,2023,41.72443247
Urea,NZ+Circular,India,2023,19.89492736
Urea,NZ+Circular,Rest of Asia,2023,30.23936834
Urea,NZ+Circular,Oceania,2023,2.091269958
Ammonia,NZ+Circular,Global,2024,68.51159219
Ammonia,NZ+Circular,North America,2024,6.394926748
Ammonia,NZ+Circular,Latin America,2024,3.98896683
Ammonia,NZ+Circular,Africa,2024,4.039090237
Ammonia,NZ+Circular,Middle East,2024,7.433173145
Ammonia,NZ+Circular,Russia,2024,4.76687539
Ammonia,NZ+Circular,Europe,2024,5.930055128
Ammonia,NZ+Circular,China,2024,15.00044543
Ammonia,NZ+Circular,India,2024,7.04644105
Ammonia,NZ+Circular,Rest of Asia,2024,13.17782298
Ammonia,NZ+Circular,Oceania,2024,0.733795256
Ammonium nitrate,NZ+Circular,Global,2024,52.07423532
Ammonium nitrate,NZ+Circular,North America,2024,5.056552162
Ammonium nitrate,NZ+Circular,Latin America,2024,3.14990035
Ammonium nitrate,NZ+Circular,Africa,2024,3.228291157
Ammonium nitrate,NZ+Circular,Middle East,2024,5.835133071
Ammonium nitrate,NZ+Circular,Russia,2024,3.77809349
Ammonium nitrate,NZ+Circular,Europe,2024,4.692238334
Ammonium nitrate,NZ+Circular,China,2024,11.80076287
Ammonium nitrate,NZ+Circular,India,2024,5.644457853
Ammonium nitrate,NZ+Circular,Rest of Asia,2024,8.312923079
Ammonium nitrate,NZ+Circular,Oceania,2024,0.575882954
Urea,NZ+Circular,Global,2024,186.8866089
Urea,NZ+Circular,North America,2024,18.17197667
Urea,NZ+Circular,Latin America,2024,11.29482252
Urea,NZ+Circular,Africa,2024,11.80688414
Urea,NZ+Circular,Middle East,2024,20.71816213
Urea,NZ+Circular,Russia,2024,13.63019142
Urea,NZ+Circular,Europe,2024,16.88213638
Urea,NZ+Circular,China,2024,42.0506844
Urea,NZ+Circular,India,2024,20.71710029
Urea,NZ+Circular,Rest of Asia,2024,29.57085734
Urea,NZ+Circular,Oceania,2024,2.043793561
Ammonia,NZ+Circular,Global,2025,69.9219806
Ammonia,NZ+Circular,North America,2025,6.441948229
Ammonia,NZ+Circular,Latin America,2025,4.111768457
Ammonia,NZ+Circular,Africa,2025,4.236670262
Ammonia,NZ+Circular,Middle East,2025,7.566615291
Ammonia,NZ+Circular,Russia,2025,4.778890411
Ammonia,NZ+Circular,Europe,2025,5.964732466
Ammonia,NZ+Circular,China,2025,15.20689253
Ammonia,NZ+Circular,India,2025,7.281417328
Ammonia,NZ+Circular,Rest of Asia,2025,13.61373555
Ammonia,NZ+Circular,Oceania,2025,0.719310072
Ammonium nitrate,NZ+Circular,Global,2025,52.76301217
Ammonium nitrate,NZ+Circular,North America,2025,5.10382674
Ammonium nitrate,NZ+Circular,Latin America,2025,3.250661487
Ammonium nitrate,NZ+Circular,Africa,2025,3.398240489
Ammonium nitrate,NZ+Circular,Middle East,2025,5.939029587
Ammonium nitrate,NZ+Circular,Russia,2025,3.798219228
Ammonium nitrate,NZ+Circular,Europe,2025,4.730090694
Ammonium nitrate,NZ+Circular,China,2025,11.96344121
Ammonium nitrate,NZ+Circular,India,2025,5.859381265
Ammonium nitrate,NZ+Circular,Rest of Asia,2025,8.155125718
Ammonium nitrate,NZ+Circular,Oceania,2025,0.56499575
Urea,NZ+Circular,Global,2025,188.7569766
Urea,NZ+Circular,North America,2025,18.29298901
Urea,NZ+Circular,Latin America,2025,11.60939106
Urea,NZ+Circular,Africa,2025,12.42642072
Urea,NZ+Circular,Middle East,2025,20.95560079
Urea,NZ+Circular,Russia,2025,13.68456701
Urea,NZ+Circular,Europe,2025,16.97924308
Urea,NZ+Circular,China,2025,42.37732409
Urea,NZ+Circular,India,2025,21.53699554
Urea,NZ+Circular,Rest of Asia,2025,28.89843142
Urea,NZ+Circular,Oceania,2025,1.99601385
Ammonia,NZ+Circular,Global,2026,71.94936095
Ammonia,NZ+Circular,North America,2026,6.550777847
Ammonia,NZ+Circular,Latin America,2026,4.262586825
Ammonia,NZ+Circular,Africa,2026,4.43918412
Ammonia,NZ+Circular,Middle East,2026,7.777008346
Ammonia,NZ+Circular,Russia,2026,4.853269321
Ammonia,NZ+Circular,Europe,2026,6.056707179
Ammonia,NZ+Circular,China,2026,15.57747014
Ammonia,NZ+Circular,India,2026,7.529248964
Ammonia,NZ+Circular,Rest of Asia,2026,14.18921662
Ammonia,NZ+Circular,Oceania,2026,0.713891586
Ammonium nitrate,NZ+Circular,Global,2026,53.91664761
Ammonium nitrate,NZ+Circular,North America,2026,5.198602326
Ammonium nitrate,NZ+Circular,Latin America,2026,3.37075954
Ammonium nitrate,NZ+Circular,Africa,2026,3.571958139
Ammonium nitrate,NZ+Circular,Middle East,2026,6.096604063
Ammonium nitrate,NZ+Circular,Russia,2026,3.865250858
Ammonium nitrate,NZ+Circular,Europe,2026,4.81245229
Ammonium nitrate,NZ+Circular,China,2026,12.24420137
Ammonium nitrate,NZ+Circular,India,2026,6.08817047
Ammonium nitrate,NZ+Circular,Rest of Asia,2026,8.107345196
Ammonium nitrate,NZ+Circular,Oceania,2026,0.561303354
Urea,NZ+Circular,Global,2026,189.379306
Urea,NZ+Circular,North America,2026,18.30319558
Urea,NZ+Circular,Latin America,2026,11.80536999
Urea,NZ+Circular,Africa,2026,12.83194438
Urea,NZ+Circular,Middle East,2026,21.07338123
Urea,NZ+Circular,Russia,2026,13.68049147
Urea,NZ+Circular,Europe,2026,16.97458543
Urea,NZ+Circular,China,2026,42.49506046
Urea,NZ+Circular,India,2026,22.02446042
Urea,NZ+Circular,Rest of Asia,2026,28.24184582
Urea,NZ+Circular,Oceania,2026,1.948971249
Ammonia,NZ+Circular,Global,2027,73.97677235
Ammonia,NZ+Circular,North America,2027,6.659182638
Ammonia,NZ+Circular,Latin America,2027,4.414547821
Ammonia,NZ+Circular,Africa,2027,4.6435279
Ammonia,NZ+Circular,Middle East,2027,7.988494629
Ammonia,NZ+Circular,Russia,2027,4.932641006
Ammonia,NZ+Circular,Europe,2027,6.148119409
Ammonia,NZ+Circular,China,2027,15.95316787
Ammonia,NZ+Circular,India,2027,7.77665684
Ammonia,NZ+Circular,Rest of Asia,2027,14.7530421
Ammonia,NZ+Circular,Oceania,2027,0.707392131
Ammonium nitrate,NZ+Circular,Global,2027,55.0624728
Ammonium nitrate,NZ+Circular,North America,2027,5.292508379
Ammonium nitrate,NZ+Circular,Latin America,2027,3.491051531
Ammonium nitrate,NZ+Circular,Africa,2027,3.747812546
Ammonium nitrate,NZ+Circular,Middle East,2027,6.252534967
Ammonium nitrate,NZ+Circular,Russia,2027,3.935004287
Ammonium nitrate,NZ+Circular,Europe,2027,4.894026674
Ammonium nitrate,NZ+Circular,China,2027,12.52360509
Ammonium nitrate,NZ+Circular,India,2027,6.318981759
Ammonium nitrate,NZ+Circular,Rest of Asia,2027,8.050172663
Ammonium nitrate,NZ+Circular,Oceania,2027,0.556774897
Urea,NZ+Circular,Global,2027,189.984582
Urea,NZ+Circular,North America,2027,18.3123176
Urea,NZ+Circular,Latin America,2027,11.99848101
Urea,NZ+Circular,Africa,2027,13.23192757
Urea,NZ+Circular,Middle East,2027,21.18890693
Urea,NZ+Circular,Russia,2027,13.68310909
Urea,NZ+Circular,Europe,2027,16.9690619
Urea,NZ+Circular,China,2027,42.61483744
Urea,NZ+Circular,India,2027,22.50231975
Urea,NZ+Circular,Rest of Asia,2027,27.58224789
Urea,NZ+Circular,Oceania,2027,1.901372799
Ammonia,NZ+Circular,Global,2028,76.0036985
Ammonia,NZ+Circular,North America,2028,6.767124007
Ammonia,NZ+Circular,Latin America,2028,4.567592167
Ammonia,NZ+Circular,Africa,2028,4.849631676
Ammonia,NZ+Circular,Middle East,2028,8.200968064
Ammonia,NZ+Circular,Russia,2028,5.014335395
Ammonia,NZ+Circular,Europe,2028,6.238931709
Ammonia,NZ+Circular,China,2028,16.333997
Ammonia,NZ+Circular,India,2028,8.024437534
Ammonia,NZ+Circular,Rest of Asia,2028,15.30663177
Ammonia,NZ+Circular,Oceania,2028,0.700049181
Ammonium nitrate,NZ+Circular,Global,2028,56.20049981
Ammonium nitrate,NZ+Circular,North America,2028,5.385551724
Ammonium nitrate,NZ+Circular,Latin America,2028,3.611517604
Ammonium nitrate,NZ+Circular,Africa,2028,3.925747374
Ammonium nitrate,NZ+Circular,Middle East,2028,6.406816405
Ammonium nitrate,NZ+Circular,Russia,2028,4.00572035
Ammonium nitrate,NZ+Circular,Europe,2028,4.974817618
Ammonium nitrate,NZ+Circular,China,2028,12.80167891
Ammonium nitrate,NZ+Circular,India,2028,6.552324115
Ammonium nitrate,NZ+Circular,Rest of Asia,2028,7.984743882
Ammonium nitrate,NZ+Circular,Oceania,2028,0.551581829
Urea,NZ+Circular,Global,2028,190.5728308
Urea,NZ+Circular,North America,2028,18.32035403
Urea,NZ+Circular,Latin America,2028,12.18874514
Urea,NZ+Circular,Africa,2028,13.62644684
Urea,NZ+Circular,Middle East,2028,21.30213894
Urea,NZ+Circular,Russia,2028,13.68856408
Urea,NZ+Circular,Europe,2028,16.96266405
Urea,NZ+Circular,China,2028,42.73661512
Urea,NZ+Circular,India,2028,22.97195906
Urea,NZ+Circular,Rest of Asia,2028,26.92177547
Urea,NZ+Circular,Oceania,2028,1.853568031
Ammonia,NZ+Circular,Global,2029,78.02957952
Ammonia,NZ+Circular,North America,2029,6.874543926
Ammonia,NZ+Circular,Latin America,2029,4.721659665
Ammonia,NZ+Circular,Africa,2029,5.057420425
Ammonia,NZ+Circular,Middle East,2029,8.414342121
Ammonia,NZ+Circular,Russia,2029,5.097282354
Ammonia,NZ+Circular,Europe,2029,6.32911776
Ammonia,NZ+Circular,China,2029,16.71996851
Ammonia,NZ+Circular,India,2029,8.272854396
Ammonia,NZ+Circular,Rest of Asia,2029,15.85044038
Ammonia,NZ+Circular,Oceania,2029,0.691949986
Ammonium nitrate,NZ+Circular,Global,2029,57.33071364
Ammonium nitrate,NZ+Circular,North America,2029,5.477727203
Ammonium nitrate,NZ+Circular,Latin America,2029,3.732137816
Ammonium nitrate,NZ+Circular,Africa,2029,4.105704367
Ammonium nitrate,NZ+Circular,Middle East,2029,6.559454899
Ammonium nitrate,NZ+Circular,Russia,2029,4.076705896
Ammonium nitrate,NZ+Circular,Europe,2029,5.054835582
Ammonium nitrate,NZ+Circular,China,2029,13.07844864
Ammonium nitrate,NZ+Circular,India,2029,6.788352877
Ammonium nitrate,NZ+Circular,Rest of Asia,2029,7.911550946
Ammonium nitrate,NZ+Circular,Oceania,2029,0.545795415
Urea,NZ+Circular,Global,2029,191.1440197
Urea,NZ+Circular,North America,2029,18.32727812
Urea,NZ+Circular,Latin America,2029,12.37618151
Urea,NZ+Circular,Africa,2029,14.01556939
Urea,NZ+Circular,Middle East,2029,21.41306609
Urea,NZ+Circular,Russia,2029,13.69532868
Urea,NZ+Circular,Europe,2029,16.95539848
Urea,NZ+Circular,China,2029,42.86035465
Urea,NZ+Circular,India,2029,23.43398458
Urea,NZ+Circular,Rest of Asia,2029,26.2611698
Urea,NZ+Circular,Oceania,2029,1.805688367
Ammonia,NZ+Circular,Global,2030,86.90055872
Ammonia,NZ+Circular,North America,2030,7.718256453
Ammonia,NZ+Circular,Latin America,2030,5.129464395
Ammonia,NZ+Circular,Africa,2030,5.530376747
Ammonia,NZ+Circular,Middle East,2030,9.134092802
Ammonia,NZ+Circular,Russia,2030,5.245477101
Ammonia,NZ+Circular,Europe,2030,7.671800877
Ammonia,NZ+Circular,China,2030,17.6489323
Ammonia,NZ+Circular,India,2030,8.521998533
Ammonia,NZ+Circular,Rest of Asia,2030,19.61702672
Ammonia,NZ+Circular,Oceania,2030,0.68313279
Ammonium nitrate,NZ+Circular,Global,2030,58.45310649
Ammonium nitrate,NZ+Circular,North America,2030,5.569049453
Ammonium nitrate,NZ+Circular,Latin America,2030,3.852886662
Ammonium nitrate,NZ+Circular,Africa,2030,4.287636395
Ammonium nitrate,NZ+Circular,Middle East,2030,6.710453107
Ammonium nitrate,NZ+Circular,Russia,2030,4.147619017
Ammonium nitrate,NZ+Circular,Europe,2030,5.134081293
Ammonium nitrate,NZ+Circular,China,2030,13.35393947
Ammonium nitrate,NZ+Circular,India,2030,7.027109501
Ammonium nitrate,NZ+Circular,Rest of Asia,2030,7.83087759
Ammonium nitrate,NZ+Circular,Oceania,2030,0.539454002
Urea,NZ+Circular,Global,2030,191.6981316
Urea,NZ+Circular,North America,2030,18.33310672
Urea,NZ+Circular,Latin America,2030,12.56079552
Urea,NZ+Circular,Africa,2030,14.3993817
Urea,NZ+Circular,Middle East,2030,21.52166943
Urea,NZ+Circular,Russia,2030,13.70264243
Urea,NZ+Circular,Europe,2030,16.94725094
Urea,NZ+Circular,China,2030,42.98601814
Urea,NZ+Circular,India,2030,23.88874699
Urea,NZ+Circular,Rest of Asia,2030,25.60072577
Urea,NZ+Circular,Oceania,2030,1.757793977
Ammonia,NZ+Circular,Global,2031,92.44241536
Ammonia,NZ+Circular,North America,2031,8.141037305
Ammonia,NZ+Circular,Latin America,2031,5.368720637
Ammonia,NZ+Circular,Africa,2031,5.720053542
Ammonia,NZ+Circular,Middle East,2031,9.530249829
Ammonia,NZ+Circular,Russia,2031,5.321014882
Ammonia,NZ+Circular,Europe,2031,8.352314147
Ammonia,NZ+Circular,China,2031,17.90112144
Ammonia,NZ+Circular,India,2031,8.695514113
Ammonia,NZ+Circular,Rest of Asia,2031,22.71365532
Ammonia,NZ+Circular,Oceania,2031,0.698734145
Ammonium nitrate,NZ+Circular,Global,2031,59.43469488
Ammonium nitrate,NZ+Circular,North America,2031,5.651594455
Ammonium nitrate,NZ+Circular,Latin America,2031,3.962317684
Ammonium nitrate,NZ+Circular,Africa,2031,4.35321244
Ammonium nitrate,NZ+Circular,Middle East,2031,6.84734941
Ammonium nitrate,NZ+Circular,Russia,2031,4.208838995
Ammonium nitrate,NZ+Circular,Europe,2031,5.219436205
Ammonium nitrate,NZ+Circular,China,2031,13.44992358
Ammonium nitrate,NZ+Circular,India,2031,7.190159523
Ammonium nitrate,NZ+Circular,Rest of Asia,2031,7.998658969
Ammonium nitrate,NZ+Circular,Oceania,2031,0.553203616
Urea,NZ+Circular,Global,2031,191.3378997
Urea,NZ+Circular,North America,2031,18.26964113
Urea,NZ+Circular,Latin America,2031,12.67375625
Urea,NZ+Circular,Africa,2031,14.30528077
Urea,NZ+Circular,Middle East,2031,21.53852886
Urea,NZ+Circular,Russia,2031,13.64826542
Urea,NZ+Circular,Europe,2031,16.92784357
Urea,NZ+Circular,China,2031,42.64152356
Urea,NZ+Circular,India,2031,23.8734161
Urea,NZ+Circular,Rest of Asia,2031,25.69494362
Urea,NZ+Circular,Oceania,2031,1.764700467
Ammonia,NZ+Circular,Global,2032,99.56525417
Ammonia,NZ+Circular,North America,2032,8.734212258
Ammonia,NZ+Circular,Latin America,2032,5.666138826
Ammonia,NZ+Circular,Africa,2032,5.969732174
Ammonia,NZ+Circular,Middle East,2032,10.04204616
Ammonia,NZ+Circular,Russia,2032,5.41075138
Ammonia,NZ+Circular,Europe,2032,9.323653907
Ammonia,NZ+Circular,China,2032,18.27797304
Ammonia,NZ+Circular,India,2032,8.869178115
Ammonia,NZ+Circular,Rest of Asia,2032,26.55751039
Ammonia,NZ+Circular,Oceania,2032,0.714057915
Ammonium nitrate,NZ+Circular,Global,2032,60.40845502
Ammonium nitrate,NZ+Circular,North America,2032,5.733448438
Ammonium nitrate,NZ+Circular,Latin America,2032,4.071846794
Ammonium nitrate,NZ+Circular,Africa,2032,4.417211865
Ammonium nitrate,NZ+Circular,Middle East,2032,6.982614485
Ammonium nitrate,NZ+Circular,Russia,2032,4.269424773
Ammonium nitrate,NZ+Circular,Europe,2032,5.304662123
Ammonium nitrate,NZ+Circular,China,2032,13.54559657
Ammonium nitrate,NZ+Circular,India,2032,7.352361119
Ammonium nitrate,NZ+Circular,Rest of Asia,2032,8.164533632
Ammonium nitrate,NZ+Circular,Oceania,2032,0.566755222
Urea,NZ+Circular,Global,2032,190.960575
Urea,NZ+Circular,North America,2032,18.20487352
Urea,NZ+Circular,Latin America,2032,12.78391244
Urea,NZ+Circular,Africa,2032,14.21111774
Urea,NZ+Circular,Middle East,2032,21.55296451
Urea,NZ+Circular,Russia,2032,13.5930457
Urea,NZ+Circular,Europe,2032,16.9066159
Urea,NZ+Circular,China,2032,42.29749702
Urea,NZ+Circular,India,2032,23.85936157
Urea,NZ+Circular,Rest of Asia,2032,25.77997401
Urea,NZ+Circular,Oceania,2032,1.771212627
Ammonia,NZ+Circular,Global,2033,108.9115311
Ammonia,NZ+Circular,North America,2033,9.566891061
Ammonia,NZ+Circular,Latin America,2033,6.045423429
Ammonia,NZ+Circular,Africa,2033,6.304170181
Ammonia,NZ+Circular,Middle East,2033,10.71689316
Ammonia,NZ+Circular,Russia,2033,5.520736507
Ammonia,NZ+Circular,Europe,2033,10.70341704
Ammonia,NZ+Circular,China,2033,18.8299539
Ammonia,NZ+Circular,India,2033,9.042991812
Ammonia,NZ+Circular,Rest of Asia,2033,31.45194611
Ammonia,NZ+Circular,Oceania,2033,0.729107952
Ammonium nitrate,NZ+Circular,Global,2033,61.37443897
Ammonium nitrate,NZ+Circular,North America,2033,5.814597531
Ammonium nitrate,NZ+Circular,Latin America,2033,4.181466814
Ammonium nitrate,NZ+Circular,Africa,2033,4.479657739
Ammonium nitrate,NZ+Circular,Middle East,2033,7.116239946
Ammonium nitrate,NZ+Circular,Russia,2033,4.329375661
Ammonium nitrate,NZ+Circular,Europe,2033,5.389766898
Ammonium nitrate,NZ+Circular,China,2033,13.64095954
Ammonium nitrate,NZ+Circular,India,2033,7.513717285
Ammonium nitrate,NZ+Circular,Rest of Asia,2033,8.328545456
Ammonium nitrate,NZ+Circular,Oceania,2033,0.580112103
Urea,NZ+Circular,Global,2033,190.5662712
Urea,NZ+Circular,North America,2033,18.13877289
Urea,NZ+Circular,Latin America,2033,12.89125908
Urea,NZ+Circular,Africa,2033,14.11693107
Urea,NZ+Circular,Middle East,2033,21.56495406
Urea,NZ+Circular,Russia,2033,13.53697986
Urea,NZ+Circular,Europe,2033,16.8835905
Urea,NZ+Circular,China,2033,41.95393688
Urea,NZ+Circular,India,2033,23.8465789
Urea,NZ+Circular,Rest of Asia,2033,25.85593046
Urea,NZ+Circular,Oceania,2033,1.777337492
Ammonia,NZ+Circular,Global,2034,121.267202
Ammonia,NZ+Circular,North America,2034,10.72370619
Ammonia,NZ+Circular,Latin America,2034,6.53557641
Ammonia,NZ+Circular,Africa,2034,6.753573838
Ammonia,NZ+Circular,Middle East,2034,11.61281733
Ammonia,NZ+Circular,Russia,2034,5.658378088
Ammonia,NZ+Circular,Europe,2034,12.63548443
Ammonia,NZ+Circular,China,2034,19.61881847
Ammonia,NZ+Circular,India,2034,9.216956473
Ammonia,NZ+Circular,Rest of Asia,2034,37.76801154
Ammonia,NZ+Circular,Oceania,2034,0.743879263
Ammonium nitrate,NZ+Circular,Global,2034,62.33258438
Ammonium nitrate,NZ+Circular,North America,2034,5.895062707
Ammonium nitrate,NZ+Circular,Latin America,2034,4.291166039
Ammonium nitrate,NZ+Circular,Africa,2034,4.540524233
Ammonium nitrate,NZ+Circular,Middle East,2034,7.248220272
Ammonium nitrate,NZ+Circular,Russia,2034,4.388692989
Ammonium nitrate,NZ+Circular,Europe,2034,5.474748685
Ammonium nitrate,NZ+Circular,China,2034,13.73601358
Ammonium nitrate,NZ+Circular,India,2034,7.674230997
Ammonium nitrate,NZ+Circular,Rest of Asia,2034,8.490652608
Ammonium nitrate,NZ+Circular,Oceania,2034,0.593272277
Urea,NZ+Circular,Global,2034,190.1548521
Urea,NZ+Circular,North America,2034,18.07138429
Urea,NZ+Circular,Latin America,2034,12.99578119
Urea,NZ+Circular,Africa,2034,14.02265249
Urea,NZ+Circular,Middle East,2034,21.57448147
Urea,NZ+Circular,Russia,2034,13.48006889
Urea,NZ+Circular,Europe,2034,16.85876874
Urea,NZ+Circular,China,2034,41.61084149
Urea,NZ+Circular,India,2034,23.8350636
Urea,NZ+Circular,Rest of Asia,2034,25.92273929
Urea,NZ+Circular,Oceania,2034,1.783070599
Ammonia,NZ+Circular,Global,2035,137.4747821
Ammonia,NZ+Circular,North America,2035,12.29528995
Ammonia,NZ+Circular,Latin America,2035,7.167685329
Ammonia,NZ+Circular,Africa,2035,7.35038328
Ammonia,NZ+Circular,Middle East,2035,12.79199959
Ammonia,NZ+Circular,Russia,2035,5.831625414
Ammonia,NZ+Circular,Europe,2035,15.27406817
Ammonia,NZ+Circular,China,2035,20.71075268
Ammonia,NZ+Circular,India,2035,9.39107336
