product,year,region,scope,scenario,unit,name,emissivity_type,emission_factor_co2
Ammonia,2029,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Ammonium nitrate,2029,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Urea,2029,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Ammonia,2029,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonium nitrate,2029,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Urea,2029,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonia,2029,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006324590904066
Ammonium nitrate,2029,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006324590904066
Urea,2029,North America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006324590904066
Ammonia,2029,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonium nitrate,2029,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Urea,2029,Rest of Asia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonia,2029,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonium nitrate,2029,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Urea,2029,Russia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonia,2029,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0012504525759344
Ammonium nitrate,2029,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0012504525759344
Urea,2029,Europe,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0012504525759344
Ammonia,2029,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonium nitrate,2029,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Urea,2029,India,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0007027624028503
Ammonia,2029,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Ammonium nitrate,2029,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Urea,2029,Middle East,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Ammonia,2029,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Ammonium nitrate,2029,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Urea,2029,Africa,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Ammonia,2029,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Ammonium nitrate,2029,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Urea,2029,Latin America,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Ammonia,2029,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Ammonium nitrate,2029,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Urea,2029,Oceania,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Ammonia,2029,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,China,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Rest of Asia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,North America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Russia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Europe,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,India,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Middle East,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Africa,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Latin America,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Oceania,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Brazil,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Saudi Arabia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Namibia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonium nitrate,2029,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Urea,2029,Australia,1,,tCO2/GJ,Coal,Fossil,0.0946
Ammonia,2029,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,China,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Rest of Asia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,North America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Russia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Europe,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,India,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Middle East,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Africa,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Latin America,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Oceania,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Brazil,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Saudi Arabia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Namibia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonium nitrate,2029,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Urea,2029,Australia,1,,tCO2/GJ,Natural gas,Fossil,0.0561
Ammonia,2029,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,China,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Rest of Asia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,North America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Russia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Europe,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,India,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Middle East,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Africa,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Latin America,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Oceania,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Brazil,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Saudi Arabia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Namibia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonium nitrate,2029,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Urea,2029,Australia,1,,tCO2/GJ,Wet biomass,Bio,0.112
Ammonia,2029,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,China,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Rest of Asia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,North America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Russia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Europe,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,India,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Middle East,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Africa,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Latin America,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Oceania,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Brazil,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Saudi Arabia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Namibia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonium nitrate,2029,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Urea,2029,Australia,1,,tCO2/GJ,Dry biomass,Bio,0.112
Ammonia,2029,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,China,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Rest of Asia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,North America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Russia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Europe,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,India,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Middle East,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Africa,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Latin America,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Oceania,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Brazil,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Saudi Arabia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Namibia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonia,2029,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Ammonium nitrate,2029,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,Australia,1,,tCO2/GJ,Municipal solid waste RdF,Fossil,0.012085
Urea,2029,China,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Rest of Asia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,North America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Russia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Europe,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,India,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Middle East,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Africa,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Latin America,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Oceania,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Brazil,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Saudi Arabia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Namibia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Urea,2029,Australia,3_downstream,,tCO2/tUrea,Urea,Fossil,0.7333333333333334
Ammonia,2029,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.034394397102193
Ammonium nitrate,2029,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.034394397102193
Urea,2029,Brazil,2,,tCO2/GJ,Electricity - grid,Fossil,0.034394397102193
Ammonia,2029,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Ammonium nitrate,2029,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Urea,2029,Brazil,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0038424827835192
Ammonia,2029,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0387021815051654
Ammonium nitrate,2029,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0387021815051654
Urea,2029,Saudi Arabia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0387021815051654
Ammonia,2029,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Ammonium nitrate,2029,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Urea,2029,Saudi Arabia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0033564451698584
Ammonia,2029,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0977509698071115
Ammonium nitrate,2029,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0977509698071115
Urea,2029,Namibia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0977509698071115
Ammonia,2029,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Ammonium nitrate,2029,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Urea,2029,Namibia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.008439572050307
Ammonia,2029,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Ammonium nitrate,2029,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Urea,2029,Australia,2,,tCO2/GJ,Electricity - grid,Fossil,0.1162634785466629
Ammonia,2029,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Ammonium nitrate,2029,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Urea,2029,Australia,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0010641270425181
Ammonia,2030,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1321569940656286
Ammonium nitrate,2030,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1321569940656286
Urea,2030,China,2,,tCO2/GJ,Electricity - grid,Fossil,0.1321569940656286
Ammonia,2030,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0441985986197973
Ammonium nitrate,2030,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0441985986197973
Urea,2030,North America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0441985986197973
Ammonia,2030,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0971106658814465
Ammonium nitrate,2030,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0971106658814465
Urea,2030,Rest of Asia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0971106658814465
Ammonia,2030,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0643924804503066
Ammonium nitrate,2030,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0643924804503066
Urea,2030,Russia,2,,tCO2/GJ,Electricity - grid,Fossil,0.0643924804503066
Ammonia,2030,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0429834518206986
Ammonium nitrate,2030,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0429834518206986
Urea,2030,Europe,2,,tCO2/GJ,Electricity - grid,Fossil,0.0429834518206986
Ammonia,2030,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.157961397448077
Ammonium nitrate,2030,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.157961397448077
Urea,2030,India,2,,tCO2/GJ,Electricity - grid,Fossil,0.157961397448077
Ammonia,2030,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0351951307226585
Ammonium nitrate,2030,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0351951307226585
Urea,2030,Middle East,2,,tCO2/GJ,Electricity - grid,Fossil,0.0351951307226585
Ammonia,2030,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0951240438358572
Ammonium nitrate,2030,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0951240438358572
Urea,2030,Africa,2,,tCO2/GJ,Electricity - grid,Fossil,0.0951240438358572
Ammonia,2030,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0322068952529733
Ammonium nitrate,2030,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0322068952529733
Urea,2030,Latin America,2,,tCO2/GJ,Electricity - grid,Fossil,0.0322068952529733
Ammonia,2030,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1113121447426823
Ammonium nitrate,2030,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1113121447426823
Urea,2030,Oceania,2,,tCO2/GJ,Electricity - grid,Fossil,0.1113121447426823
Ammonia,2030,China,3_upstream,,tCO2/GJ,Natural gas,Fossil,0.0006856218564393
